chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0xbf34c6fb10c998cdc7dcc8c47b8dfa231bce8c9d,5,5.0,1.25,2,1,582.050473,0.0,5,1,1136.0801285898317
ETH,0xe12e8165a9676891d882580dd7e07de8be592b22,170,5.48,1.0,1,1,0.201854,0.1647,11,1,0.242
ETH,0xe22e480e0f675f9a755c81328c4d59a8cd854c82,29,4.83,1.0,1,1,0.218387,0.2414,10,1,0.2244
ETH,0xcae5d90339f33579beeb7b52ae1bf7d0f187ae0e,804,33.5,1.0075,6,1,0.089025,0.143,9,1,0.2508
ETH,0x00317cd2da2044840b1ebe775c676530a7c65ba3,169,1.84,1.0305,5,1,18705.990808,0.0769,51,1,0.0
ETH,0xbb128267d54dc12531ba5721738bd4fcc92638bb,707,41.59,1.0648,4,1,3.124389,0.0849,17,1,0.0
ETH,0xa804fcea1ba4f6029fc16d58673e45e731e8c73c,7,7.0,1.1667,2,1,650.599999,0.0,7,1,544.9749481375138
ETH,0x6efe64763e83d78317d07746d9654164398a5470,67,5.58,1.0152,2,1,4.06217,0.2985,21,1,0.0
ETH,0x4ac5cc41aad6b469887f5b8840930399e28f90b3,7,7.0,1.1667,2,1,833.036252,0.0,7,1,119.41756776475869
ETH,0x075fc6750bf54e8933c5a099b685cb2cff7ad6e0,7,7.0,1.0,1,1,345.826389,0.0,7,1,195.66834935737973
ETH,0xea236c3747e416b4035d75ee06dfc11c92db8331,6,6.0,1.0,1,1,273.065611,0.0,6,1,362.2585938342706
ETH,0x52e95c27160dac9e4c8245fd3413a8961165435f,5,5.0,1.6667,2,1,461.296945,0.0,5,1,781.3722661192965
ETH,0xbdae08b9a14d52384f3bfa00e949d1f2f385cdcd,1604,17.63,1.023,8,1,1.41497,0.0281,31,1,0.3
ETH,0x1cc82dafa19436a6a3514303900ec4634d6e9a32,57,6.33,1.0,1,1,0.122545,0.193,9,1,0.2332
ETH,0x01e42afa34e1c184c1ab650d65affb8e1aea64fb,23,11.5,1.0,1,1,1.076352,0.0435,13,1,0.16999
ETH,0xc190038b0e890f882d3930b559f585f7938268cf,1104,14.92,1.0,1,1,1.283433,0.019,49,1,0.221
ETH,0x9eff4e2b72ea0558fef833c001e1effd3d7df558,33,1.14,1.0,1,1,144.610723,0.1515,28,1,1.0
ETH,0x3e45b44a02027d0b1b756af54045e5992e79242c,111,10.09,1.0,1,1,0.298252,0.1982,9,1,0.22
ETH,0x9986acb9c30cef9dd193cc85d86ebfc62d0e7000,183,11.44,1.0,1,1,0.211298,0.1639,9,1,0.2332
ETH,0x63e079b633c442c95c70ba738de1467db3847c17,810,33.75,1.0,1,1,0.172759,0.1432,9,1,0.242
ETH,0xa4c610b5cffc5bc5f15dfaf138fc6e253a707322,98,2.97,1.0538,2,1,1.077708,0.0,44,1,0.0
ETH,0xe8bf2422b1b9ea1d5f4993be7df378eda0bdbfca,72,3.27,1.0,1,1,31.235512,0.1528,37,1,0.0
ETH,0x07d97a528e8c1793b2361c9b01d7fbbd24267912,83,2.68,1.0,1,1,1.167126,0.3494,24,1,0.1
ETH,0xaf45d1b50eb63d69fbef6472d576048c368dfb21,318,1.76,1.0,1,1,7.336927,0.0063,113,1,0.0
ETH,0x897bd15c65e92836ce47d44c31baf3563e72991c,89,29.67,1.0,1,1,4.02405,0.3371,8,1,1.25
ETH,0xcfce73846f53efa1ebb7313fba9812e04c7ee1a6,530,3.27,1.0905,13,1,3.788024,0.1547,133,1,0.0
ETH,0x96f7ffc90c43ba3cbd522ba348f0c1f4204bda79,80,80.0,1.3333,4,1,0.449017,0.0,6,1,0.4
ETH,0x2a9a40370647b9001ae36db17688ebfbb8846428,717,4.69,1.0099,2,1,0.772404,0.2176,112,1,0.0
ETH,0xba8781ae5fe87dcfc839e2c35fd8e118e7551ee7,616,14.67,1.0,1,1,0.2488,0.1656,9,1,0.22
ETH,0x66bb1e6ed9234c52b98180809816d9110e7815db,62,8.86,1.0,1,1,0.248485,0.0161,10,1,0.22221
ETH,0x0d3c584ddac17681d3fffa5433519807ae88caa4,215,12.65,1.0,1,1,2.969361,0.1767,18,1,0.221
ETH,0xae1911fc6cbdc9560cbcd5d5147bcddef74019f4,231,6.08,1.0596,3,1,0.593013,0.2294,21,1,0.0
ETH,0xe374479695fd5eefbc1caaa8e9d705f05ae24f2b,1282,5.46,1.0578,5,1,10.578966,0.1529,126,1,0.0
ETH,0x39046c205962ee2a439dfc07c9bd921554521104,13,1.44,1.0,1,1,8.81936,0.3846,9,1,9.0
ETH,0xb4e3397b533fb6501851116065b3b443156fc47c,356,23.73,1.1558,4,1,3.140722,0.236,18,1,0.25
ETH,0xbc12aaf2b6dc698eb7a2d6c55f1b6af08e7c162b,311,31.1,1.013,2,1,1.481451,0.1222,12,1,0.223
ETH,0x3656ceb1b11da1440114e50c5ba5501fc631e7f9,558,27.9,1.0109,3,1,0.940886,0.0305,15,1,0.221
ETH,0xca639d8b6398f5fad7c826d35aa485b55cb06f37,829,25.91,1.0097,6,1,1.506425,0.0579,16,1,0.221
ETH,0x1585af64d87be287e646659b04d2f12d8686cc40,514,3.78,1.0598,5,1,4.605328,0.0545,96,1,0.0
ETH,0xfc4695909ad5f792f4883722394f57c4f07cadca,77,11.0,1.4,3,1,2.598741,0.0,21,1,0.23
ETH,0x26d3c383f0f852be059170704f2eba2c85eb3919,6,6.0,1.0,1,1,744.809978,0.0,6,1,1474.174217609502
ETH,0xc6753aea4c8221729cbd2abfa0d2393e17698e7e,44,8.8,1.0,1,1,1.245096,0.0,8,1,0.4
ETH,0xc0874bdb90e6729c6e9799e06337447c362223cd,594,27.0,1.0017,2,1,0.114393,0.1717,10,1,0.242
ETH,0x204ebe348564569032991905d5d1d4ccd35df422,641,5.43,1.0939,4,1,0.766066,0.0078,109,1,0.0
ETH,0xb7a22e6a8fdddff5bc091306594e2a81cbfcb02d,489,12.22,1.023,4,1,1.911177,0.0511,17,1,0.1
ETH,0xf690a99b3e2df925b7379c9a7d103aacefc7bfc4,14,7.0,1.0,1,1,0.474759,0.0,6,1,0.3
ETH,0x067f65a57bc7362791477854ef81c596c19b42fb,108,2.45,1.0385,3,1,1.268642,0.0833,33,1,0.008
ETH,0x1bd39650266b94fde58a72c0e2bb17d85708d3af,2489,6.04,1.0285,6,1,10.085569,0.0076,387,1,0.0
ETH,0xf14acb8721c0e317fc3dd68d3e54856b53264d75,117,2.05,1.0541,3,1,7.444834,0.3846,48,1,0.0
ETH,0xbd243adc0e55b86ac4d6e4b74e1e35ded4b7d7e1,11,3.67,1.0,1,1,0.328513,0.9091,4,0,0.4
ETH,0x62c6da252a301a252356d5549dc730de4697c640,312,31.2,1.322,5,1,0.355599,0.1923,10,1,0.01
ETH,0xd83adde6b83dc964b73a6efffe4e348c210b2f37,830,34.58,1.0311,4,1,2.059333,0.1024,20,1,0.223
ETH,0x367f878701fa9afc62701753428e71f6c576fb13,33,4.71,1.0312,2,1,3.494041,0.0,9,1,0.223
ETH,0xcf443872974e00d80ddb0e6a1e8b4477eba64b8b,34,2.27,1.0303,2,1,0.846478,0.0588,22,1,0.015
ETH,0xee8273af7064761938e22374a77e83b9f0307e1a,97,97.0,1.0,1,1,0.171534,0.0,7,1,0.25
ETH,0x2a00bce0f868425ef6cb694d6a89da4d7ba15dbc,60,5.45,1.0,1,1,1.370396,0.0167,9,0,0.223
ETH,0xcab87c1285639a1be6e4f99e7c654b4957c320d2,152,2.53,1.0066,2,1,1.11843,0.2961,49,1,0.0
ETH,0x593c97a298bacbdfcf1a820772bdb2fd564a7a1b,1614,8.97,1.173,7,1,2.998485,0.4542,894,1,2.0
ETH,0x2bdbd79d27b98b46e652e5490cd526ed5c5334a2,34,8.5,1.0968,3,1,1.546082,0.0,7,1,0.223
ETH,0xd3a3eb0de0ffbb27fa32f2cebf38f8814b7af62f,1190,5.86,1.1184,12,1,144.121371,0.1328,124,1,0.0
ETH,0x4605eba112cf53cd4f0aafaabf88a84599f19c75,18,9.0,1.0,1,1,11.16002,0.1111,7,1,2.1
ETH,0xff1254021e2c6ec191dc2290b96c615a31feef00,4,4.0,1.0,1,1,0.1395,0.0,3,1,0.221
ETH,0xa4fc9c29778ecd8b0578d7a71e62e5688fd3a97c,1133,1.47,1.0638,3,1,1.779659,0.699,110,1,1.0
ETH,0x2420fdea645a62dd00845d34c6a51938be564971,3,3.0,1.0,1,1,3.771519,0.0,3,1,6.77290366
ETH,0x6bd933140ff6b40630ef12928979eb22d17ddc71,555,11.33,1.0018,2,1,2.077242,0.0144,21,1,0.25
ETH,0x886d0a9e17c9c095af2ea2358b89ec705212ee94,195,32.5,1.0773,4,1,4.407259,0.5846,12,1,2.0
ETH,0xb584347eb160ccea452c6f1277d79ad6090222dd,41,3.73,1.0,1,1,0.426011,0.1707,9,1,0.2332
ETH,0x13aec6d0e40559bb52f25a1a81450243cbeeabb3,101,16.83,1.2785,4,1,3.320538,0.5446,21,1,0.221
ETH,0xc24d31fdb258e6caf7c8887b793e584fe1929be8,38,1.36,1.0556,2,1,72.463993,0.0526,25,1,0.0
ETH,0x24619356189f5bbb27a83a1da0a0f877423c30f6,321,17.83,1.0388,5,1,0.257361,0.324,7,1,0.223
ETH,0x4e7050aa93089b158e8eac0f0d52d1ee7a842226,1230,42.41,1.0808,5,1,3.755395,0.0415,47,1,0.223
ETH,0xebbeeb259184a6e01cccfc2207bbd883785ac90a,56,2.24,1.0182,2,1,108.061563,0.1607,23,1,0.0
ETH,0xc83fa28ce43f4570cc09b8fab37c3b084011d229,385,8.56,1.0845,3,1,4.267746,0.2701,43,1,0.23
ETH,0xb14c105b875f1840a5d53c2da4162c5fbe905707,16,8.0,1.0,1,1,0.104725,0.5,12,1,0.025
ETH,0x90fe6ecc7fbdfbcebe88826ecebb6e9766500b24,1064,66.5,1.098,4,1,2.694528,0.0921,12,1,0.223
ETH,0x78bb1fb490ef48a9c866d01eaabe72903804c4cb,71,7.89,1.0143,2,1,0.634502,0.4085,13,1,0.221
ETH,0x1c1667f10eba0b5c7fb65b83a17ccfe3e837f574,8,4.0,1.0,1,1,1.185274,0.0,5,1,0.0
ETH,0x314d4922a275e1a845d39b0e856a47f37a44d84a,161,40.25,1.0126,2,1,0.382863,0.4348,20,1,0.0
ETH,0xe1028ec96b513e64981498dbafbe0170aa1b6c89,168,1.53,1.0,1,1,7.961801,0.3571,9,0,0.221
ETH,0xb2a430a1696d161feb48d51e38d74dba0d5de8ef,5,5.0,1.0,1,1,0.281166,0.0,3,1,0.67339
ETH,0xf483530877fa6d1b023b499699c01778fdea8188,287,31.89,1.0669,3,1,2.114919,0.0035,13,1,0.223
ETH,0x00f75c1dedfbba37431be7b2fdb67699a0fb450c,56,3.11,1.0,1,1,0.845333,0.0536,11,1,0.3
ETH,0xc8f855c258526ed0e258cdc2365ac84952d00705,1177,107.0,1.0051,2,1,0.384043,0.1903,11,1,0.223
ETH,0x60c5c51ef99d9d5622896177f2f6505229b43009,47,9.4,1.3056,3,1,0.25118,0.0213,12,1,0.221
ETH,0x4ae654c79815bdbcd9c79ce7d830ab94cf067f45,257,5.59,1.0078,3,1,37.299674,0.2296,47,1,0.25
ETH,0xf1371cca90529da7c01f127d51a971662f2fa604,26,6.5,1.0,1,1,1.069291,0.2308,8,1,0.25
ETH,0x6f8b25274a6efb4abb618e48047d94a022842318,41,1.71,1.0,1,1,10.338307,0.2439,18,1,0.0
ETH,0xcf0c4db5b4eff259451a710740897dbc45d9daa6,105,6.56,1.0,1,1,31.516764,0.581,40,1,10.0
ETH,0xe66d0d2eeaa617f1249ed0eefc03802343e39d3a,50,10.0,1.1364,3,1,0.153099,0.22,20,1,0.23
ETH,0xdb5734fe07bc0122347412feed6f8b181d1e3e06,6,6.0,1.0,1,1,0.222141,0.0,3,1,0.26
ETH,0x139521c728ad0cd7c9568a3dea72074d1d0bf6d5,15,2.14,1.0,1,1,8.220667,0.3333,10,1,0.1
ETH,0x12d0b1ebc22c8053a6fc39ccee1d2582c1330dca,7,1.4,1.0,1,1,0.353195,0.1429,7,0,1.107773
ETH,0x219c5355f7496c47e743f5a6d98527509ea42444,44,2.2,1.0233,2,1,1.859976,0.2727,21,1,0.0
ETH,0x4f1cdc405b995fdf26b73406692fc06ef1f131b2,38,38.0,1.1515,3,1,229.219263,0.0,6,1,8.0
ETH,0x29aab3055be9475c678cebdb1b6b8aa5f8ec06d6,5,5.0,1.0,1,1,478.29809,0.0,5,1,1197.9284345147396
ETH,0xe8293e7d7d69ba10fcabdc4f87603bbc5b6489aa,77,15.4,1.2419,6,1,6.601153,0.7403,13,1,1.0
ETH,0x962313e2f447d4673fecf6b205f0a6f65b53d0aa,4,4.0,1.0,1,1,0.503704,0.0,3,1,1.0
ETH,0xdaac17ce7fa7a42b9ceb39e25e85fdaf63fb3611,12,4.0,1.0,1,1,0.521886,0.0,4,1,0.221
ETH,0x9d441114ff06694a7b227c94216f5ea5639f07b4,68,1.94,1.0,1,1,1.245104,0.0294,29,1,0.0
ETH,0x1b5bda9351e71fe0fce4422807e05e73cdd6a5be,124,8.27,1.0081,2,1,0.458341,0.1048,31,1,0.25
ETH,0x3de807c3021e2e6ba00aa5fcdcdee136c430450a,26,1.24,1.0,1,1,1.049182,0.0,11,1,0.25
ETH,0x2b8d5d49c6c472efe2edf63ae787a2e27e3f57a4,24,1.33,1.0,1,1,10.4815,0.0,17,1,0.0
ETH,0xe1aaab177efa3842b762045a9d9457521c754fdd,16,2.67,1.0,1,1,0.3502,0.3125,13,1,1.0
ETH,0xd194a9643e2230f2634d7a62c2214804100a98ac,163,14.82,1.0188,2,1,0.368529,0.0675,19,1,0.013333333333333334
ETH,0x77c0e05dd74e14f34fab02e121082d844244bd6c,41,10.25,1.0,1,1,5.066121,0.5854,11,1,0.7
ETH,0x1e10137a47967c65bc2f8abe7e450486cb66d1c6,18,3.0,1.0588,2,1,0.283199,0.0,9,1,0.0
ETH,0x141ab986144622bd8310c20ea387ad4f1745d835,46,9.2,1.0,1,1,0.10177,0.1739,8,1,0.2464
ETH,0x64de0a7fc35bd42acad81379e4af5f1201a3f41a,224,32.0,1.5775,6,1,8.0596,0.4911,13,1,0.45
ETH,0x9871e48ffc714c7187ada7499629c1160575b6ad,42,5.25,1.0,1,1,0.667472,0.0,9,0,1.0
ETH,0x677748842fc14d7f4a3f6fb533ab16613c50a9b9,75,3.57,1.0,1,1,0.246588,0.0,17,1,0.221
ETH,0x7ef9402b499ad697825010c63c448503b156a891,58,2.07,1.0175,2,1,2.849445,0.3621,26,1,0.0
ETH,0x7ed2b372765bdf13eca1f1f22bc0658306dc0277,6,3.0,1.0,1,1,0.574953,1.0,5,1,0.0
ETH,0x2bdde9adbfd5e4982e42717727bc5ac4da3e1d79,301,2.98,1.0169,2,1,0.946278,0.1196,107,1,0.0
ETH,0x4204502fb915574ad3957b388e1c1c6d713769de,49,1.81,1.0,1,1,15.890368,0.0,33,1,0.0
ETH,0x9990299c5507a9044e95a4f688d32381403f5499,12,3.0,1.0,1,1,4.122727,0.25,6,1,5.0
ETH,0xbbd2e65afd28e73cab552ad55b972a016f98dfa4,1948,4.68,1.0739,8,1,11.630446,0.0031,166,1,0.0
ETH,0x603bb3bbfcddfd69c31950cb345a326a5407e02f,1485,8.68,1.1928,6,1,2.186624,0.1973,123,1,0.221
ETH,0x0312df9825dfd5cfc1ccecd160beaf03b723b12d,146,12.17,1.058,2,1,3.427251,0.0,30,1,0.1
ETH,0x9b36362d547c873a3b61c3dd8fa693ae8c99caae,4,1.33,1.3333,2,1,0.066737,0.0,4,0,0.130693507972498
ETH,0xd4fbcee10f62e5109c47688c804e980525ff2d4c,29,29.0,1.0,1,1,32.488011,1.0,4,1,0.46
ETH,0x50a323bff088299cbf69bdce348d97b6ee2dd513,214,3.69,1.0647,4,1,42.187612,0.0981,71,1,0.0
ETH,0x60872066686b6fc24d52ea3027c54d114aeb52e9,183,10.17,1.0893,3,1,1.108942,0.3224,33,1,0.221
ETH,0x57f870bab9f2411ee7a987b84c32047e41b68b13,17,2.83,1.0,1,1,12.435078,0.1765,8,1,0.01
ETH,0xe9cdf91eace7f25eb3764a5b69f4dd135cd6f597,921,65.79,1.9148,11,1,0.635634,0.1781,25,1,0.5
ETH,0x936c1f0ebd610ff8b3a2c13315f9d5115d2e729c,144,1.24,1.0,1,1,75.902061,0.1667,8,1,0.0
ETH,0x115e8d48f424b5caec9edc3d43e3e130c6c33ba7,64,21.33,1.0,1,1,21.691194,0.4531,8,1,0.222
ETH,0x86ca5cade4c3cf3084a32a1fa0a76bdf4f3396e3,147,8.65,1.0138,2,1,0.740074,0.2381,16,1,0.25
ETH,0xca33280ec503fb1eb723caf19128a7dfc45510af,57,3.35,1.0,1,1,1.353496,0.2281,26,1,0.0
ETH,0x719e5f81b0353359212659c167079fce67fb31b3,79,8.78,1.1127,3,1,0.28673,0.2278,18,1,0.0
ETH,0xd2ec967878f8891821d729c8b84e0e1f75faae23,82,2.93,1.1884,5,1,7.47132,0.1829,19,1,0.0
ETH,0x808ecfb4482ef60af0c9af8a1c6b7600955d30cf,131,5.04,1.0234,4,1,6.723816,0.2061,30,1,0.0
ETH,0xa5d742d3cd99756befd57bda4bae54e2fc9ab66c,26,2.36,1.0,1,1,4.854183,0.0385,15,1,1.0
ETH,0xb89619f86bf39934f0ddedc4800a021a93bec247,10,2.0,1.4286,4,1,0.72666,0.0,10,1,1.0091282594147797
ETH,0xe46c0fbe895ebdc22453e0c99fed569fc67d07d8,50,2.38,1.0,1,1,1.344676,0.04,17,1,0.25
ETH,0x6e237a0e444037501800741073a0ad04854be381,161,2.6,1.0126,2,1,4.334948,0.1863,73,1,0.0
ETH,0xfb098bf8273d283babc7c47c3e6c392be6445969,80,1.78,1.0,1,1,26.503946,0.175,26,1,0.0
ETH,0x54730fc41d0f435967b207fc23a8830380fc3a75,104,2.74,1.0505,2,1,0.907917,0.0769,40,1,0.0
ETH,0x28ec474de7b0c09bdc1383f1ad32a4ef9eb2fedd,8,8.0,1.0,1,1,2.051258,0.0,5,1,5.0
ETH,0x3de712784baf97260455ae25fb74f574ec9c1add,511,4.12,1.045,3,1,19.425712,0.1566,100,1,0.0
ETH,0xb6248f4a8f14ac797b336754416b821bacef36a9,31,4.43,1.0,1,1,8.951768,0.2581,10,1,0.0
ETH,0xd9cceca05531f33da9ce95b9e96972373aed0a8b,2286,81.64,1.0048,6,1,0.201117,0.1667,15,1,0.2508
ETH,0xe717cf00c6c39a31a389ed94e06a14464c496bb5,62,2.38,1.0164,2,1,9.580332,0.1774,20,1,0.0
ETH,0x84a059c8d43296af5d06722cee1490fe4307fce1,18,9.0,1.0,1,1,0.189925,0.0,9,1,0.221
ETH,0x7588e657eedd43537fdd03f70974c6c004f629cc,5,1.67,1.6667,3,1,0.078807,0.2,5,0,0.00096
ETH,0x0b92d3636176a15d96763b6e6f823568efae4c97,3,1.0,1.0,1,1,0.001328,0.3333,3,0,0.09668921948017818
ETH,0x972a8c777d14f38d840e350ac3c920c38fc6ea5d,392,6.76,1.5312,5,1,2.871302,0.1097,20,1,0.25
ETH,0x881a80cd83041ff24ff84ea5027ca82c25f584ed,216,2.16,1.0141,4,1,46.515298,0.2639,68,1,0.0
ETH,0x6f009888ae29c79584bd793cc03f9d993606158c,3,1.0,1.0,1,1,0.001313,0.0,3,0,0.09632003618474519
ETH,0x83156c79d8e9adf4dbc940c6a56dc58f5e5f8cd5,506,6.84,1.01,2,1,27.462132,0.2194,27,1,1.0
ETH,0x3381b2e75086d113daaad7bf7434f8332331a348,417,1.95,1.0024,2,1,7.584148,0.0336,149,1,0.0
ETH,0xa919efc72756222c072a1594efdba8178aa360d8,1320,4.23,1.0451,4,1,90.746499,0.147,204,1,0.0
ETH,0xce5e67e9399cdc744f8205e37c7fbaf888888888,77,2.66,1.0267,3,1,1.306115,0.4416,45,1,0.0
ETH,0x9b370ca49dddd56619d04bbd0c47904e3e952acf,413,82.6,1.8035,6,1,0.154852,0.1453,347,1,0.005
ETH,0x4bbae85e846d5a48b6b259dc7b206c314e60b1be,13,1.86,1.0,1,1,1.877443,0.4615,3,1,0.0
ETH,0x3ef75f9f92e92140b244ae8579a2580d460f7d7a,13,1.62,1.0,1,1,2.200235,0.6923,2,1,0.0
ETH,0x1de09a1cc33db428994737cac7bf4ee8ab28f235,12,1.71,1.0,1,1,1.948551,0.5833,3,1,0.0
ETH,0x06959f59dba49a81c98ac17bc77193d720180808,66,3.88,1.082,3,1,13.407848,0.4545,21,1,0.0
ETH,0xc3945a2e705dcce6314f5d931eaa261abe1508a8,39,2.29,1.0833,3,1,0.46994,0.2564,12,1,0.0
ETH,0xc39bfc71b194a40dca2005c1398669aedfef2757,383,3.72,1.0379,5,1,0.163274,0.2298,97,1,0.0
ETH,0xf058c0d5d4cc11b5d85da3da374fb28ab3e8a532,7,1.4,1.0,1,1,0.524862,0.0,5,0,0.0
ETH,0xd7f8d064c644d4e6d3406ccdb8615e40d23e7b7d,24,4.0,1.0,1,1,1.582833,0.0417,4,1,0.0
ETH,0x81307690823f166832bc3ad49d57c7ba7145b679,9,1.5,1.0,1,1,0.507265,0.1111,4,1,0.0
ETH,0x90e01beca361d4b36eb23cc9af0026ad4d55c225,9,2.25,1.0,1,1,0.183836,0.0,3,1,0.0
ETH,0x9c0096581105a976b0576936e8b4a3c867873ae4,18,2.57,1.0,1,1,2.639316,0.0,8,1,0.0
ETH,0x0bf0401b17db80120edc92cde0b5012e67c4bc07,37,7.4,1.0,1,1,0.268934,0.4324,6,1,0.01
ETH,0x532b5db826cc78cc20aac10ba25ac9f580286516,54,2.7,1.0,1,1,1.976392,0.0185,26,1,0.0
ETH,0xb9b8de4b0b7020920c0476ff1d74d6c51aec7796,681,4.23,1.0844,6,1,22.065999,0.0837,135,1,0.0
ETH,0x603efad04f2a40049159f09f94655aa485eacf3b,2463,10.66,1.1005,8,1,5.022681,0.2042,210,1,0.0
ETH,0x6c3feb976548ce412ff1814eb8eee82f48eaa008,370,4.25,1.0249,4,1,0.483979,0.2189,96,1,0.0
ETH,0x0ab6e00c724fc56c644de629ac8dc72d9917715b,1079,6.7,1.0599,5,1,0.295664,0.0167,99,1,0.0
ETH,0x977193d601b364f38ab1a832dbaef69ca7833992,4604,4.99,1.0105,3,1,0.969851,0.056,804,1,0.0
ETH,0xdd13ffc85ffa918b3216018a91b3a3cab0db68e5,146,2.32,1.0069,2,1,2.86182,0.1438,19,1,0.0
ETH,0x9d7a76fd386edeb3a871c3a096ca875adc1a55b7,10000,12.55,1.0428,16,1,1.954984,0.2137,1127,1,0.0
ETH,0x658c20b95213def63be5abc5a0885010b70f9ef5,357,3.97,1.0056,2,1,0.219706,0.2969,53,1,0.0
ETH,0x8c377f7518ed670712d12edb974bdfffcf97fc6c,18,1.2,1.0,1,1,0.038706,0.1667,7,0,0.0
ETH,0xeb3dc481728603abb2c689cdab66dd9f6111bc37,2462,35.17,1.0233,6,1,0.092043,0.1503,85,1,0.0
ETH,0xd5a2f8a6d0771049c80a876d31252005b6c6c6c9,491,4.68,1.0061,3,1,0.60826,0.1222,92,1,0.0
ETH,0xf1f1ecb9d8d4f63ed3e2e86bf69906d4a70c324a,9,1.29,1.0,1,1,0.001663,0.3333,2,0,1e-05
ETH,0xf3e3208f40b565a3083c87b4650d51e685616d20,9,1.5,1.0,1,1,0.001663,0.2222,2,0,1e-05
ETH,0xf8c3580955ce25493313ef63646446f0be8b4714,11,1.1,1.0,1,1,0.001505,0.3636,2,0,1e-05
ETH,0x603d065804fd70d7c1db8f764461a4410462e9dd,10,1.43,1.0,1,1,0.001578,0.2,2,0,1e-05
ETH,0xfe0e2593a568a2b64af73997311a5544115dd564,8,1.0,1.0,1,1,0.001764,0.25,2,0,1e-05
ETH,0x729b3b88f1f13e51583505739259d5a73c8e5202,6,1.0,1.0,1,1,0.002037,0.1667,2,0,1e-05
ETH,0xb14aef5cf0b14b07d913dbdd23049660cc552fa8,7,1.17,1.0,1,1,0.001886,0.1429,2,0,1e-05
ETH,0x002a27da797ed3ed63ee6e7fb75f824cebfe2ceb,6,1.5,1.0,1,1,0.002037,0.1667,2,0,1e-05
ETH,0x51a3452eb9c1299a72ef1c162e468e347eb4afc2,10,1.11,1.0,1,1,0.001578,0.2,2,0,1e-05
ETH,0xbdd0ac7a96692c0dfd49a0919534035763cd2c9f,9,1.12,1.0,1,1,0.001663,0.3333,2,0,1e-05
ETH,0xa569d9d18d0e7cbd29e6936a2af6188322c7f220,8,1.14,1.0,1,1,0.001764,0.375,2,0,1e-05
ETH,0x50a6e36709d2d36b68e994fd34afb84b16aaadb5,9,1.5,1.0,1,1,0.001663,0.2222,2,0,1e-05
ETH,0x99769cc70e66accb8f99aa8dfa7292bd071195f6,9,1.29,1.0,1,1,0.0022,0.3333,2,0,1e-05
ETH,0x5135bbd2c80f18726b4f7a6b670b705bd14f4f18,8,1.0,1.0,1,1,0.001764,0.375,2,0,1e-05
ETH,0xda909d3641b088a3c587169739340c610a82815c,6,1.0,1.0,1,1,0.002037,0.0,2,0,1e-05
ETH,0x2bc6aba359498c335091a98a1e4939cef8f5cbd7,8,1.0,1.0,1,1,0.00231,0.375,2,0,1e-05
ETH,0x4cf75621399bb5324d1e85625cff2594ad82aed8,9,1.29,1.0,1,1,0.0022,0.3333,2,0,1e-05
ETH,0x3ac3d57b00731cdeeec15796a0fdbff0109fee3f,10,1.25,1.0,1,1,0.002104,0.4,2,0,1e-05
ETH,0xfaba9116f8f9a4c1a32b8446033a84915774728c,9,1.29,1.0,1,1,0.001663,0.3333,2,0,1e-05
ETH,0xe820d13e14371de1b81b3dc58bb7998fbeae29fb,10,1.11,1.0,1,1,0.001578,0.4,2,0,1e-05
ETH,0x41443d583ddc209b678be2ff9aa1f82aaed434be,268,3.67,1.0037,2,1,0.269024,0.0336,33,1,0.0
ETH,0x3d749261b6a711e091f905722bf68c9b0cc536d8,654,1.54,1.0267,6,1,2.140716,0.0535,64,1,0.0
ETH,0x9f3d9c88457a525f948b21a8c856b49d952a8cd4,8,1.33,1.0,1,1,0.001764,0.25,2,0,1e-05
ETH,0x7410d2dbd6c38c071136db7ff2ecc6d01e60f947,11,1.38,1.0,1,1,0.001505,0.3636,2,0,1e-05
ETH,0x645f8e2ac2067b6c1553c58c45e139958ed51ebb,6,1.0,1.0,1,1,0.002037,0.6667,2,0,1e-05
ETH,0x21469be05072ab50f34f285a61f54f6d68411e1d,9,1.29,1.0,1,1,0.001663,0.3333,2,0,1e-05
ETH,0xa58d92b03751af41c619789813c7d73bf618db9a,13,1.86,1.0,1,1,0.001384,0.2308,2,0,1e-05
ETH,0x7ea98f520588b87baccd4327e089dc186d040923,9,1.12,1.0,1,1,0.001663,0.2222,2,0,1e-05
ETH,0x9a9fa27c2baf751c9260871705ea9ed8f3fef34b,5,1.0,1.0,1,1,0.002232,0.2,2,0,1e-05
ETH,0x908666998ae2d23ce3e68875ce59ac40150f8031,9,1.29,1.0,1,1,0.001663,0.3333,2,0,1e-05
ETH,0xb3734484a46436f25e01d54fd3f874b1e65f11da,6,1.0,1.0,1,1,0.002577,0.5,2,0,1e-05
ETH,0xe7c81b3904915e42434e9df69d233797bba096cc,8,1.33,1.0,1,1,0.001764,0.125,2,0,1e-05
ETH,0x1edb3e0863418c65bca22bda8d8cc5768b9e9084,8,1.14,1.0,1,1,0.001764,0.375,2,0,1e-05
ETH,0x81e10671514767102b0e1e175fb29d072cb840c4,9,1.12,1.0,1,1,0.001663,0.4444,2,0,1e-05
ETH,0x5d31664ee466c853c5da37309ab30b05ae6c0692,11,1.38,1.0,1,1,0.002019,0.2727,2,0,1e-05
